rule,kind,root,time_utc,signal_window,horizon,date,decision_ts,entry_ts,exit_ts,signal,base_forward_return,cost_1x,gross_exposure,turnover,holding_minutes,low_threshold,high_threshold,direction,gross_return,weight_GC,weight_SI,weight_HG,weight_PL,weight_PA,variant,cost_multiplier,cost_return,net_return
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-03-25 00:00:00+00:00,2020-03-25 04:30:00+00:00,2020-03-25 04:31:00+00:00,2020-03-25 05:31:00+00:00,-0.002981311691068189,0.00022970024219537422,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.00022970024219537422,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,6.962340531375971e-05
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-03-26 00:00:00+00:00,2020-03-26 04:30:00+00:00,2020-03-26 04:31:00+00:00,2020-03-26 05:31:00+00:00,0.0011429878944660965,0.0002283887185899891,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0002283887185899891,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0003884655554716036
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-03-27 00:00:00+00:00,2020-03-27 04:30:00+00:00,2020-03-27 04:31:00+00:00,2020-03-27 05:31:00+00:00,0.001825650895025288,-0.0009126169923848737,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0009126169923848737,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0007525401555032593
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-03-30 00:00:00+00:00,2020-03-30 04:30:00+00:00,2020-03-30 04:31:00+00:00,2020-03-30 05:31:00+00:00,0.0009278590320050961,0.0025460029954755825,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0025460029954755825,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.002706079832357197
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-04-01 00:00:00+00:00,2020-04-01 04:30:00+00:00,2020-04-01 04:31:00+00:00,2020-04-01 05:31:00+00:00,-0.0018165309263978857,-0.0025031302181185433,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0025031302181185433,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.002663207055000158
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-04-03 00:00:00+00:00,2020-04-03 04:30:00+00:00,2020-04-03 04:31:00+00:00,2020-04-03 05:31:00+00:00,-0.0013571592221083284,-0.0013590036066694067,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0013590036066694067,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0015190804435510211
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-04-08 00:00:00+00:00,2020-04-08 04:30:00+00:00,2020-04-08 04:31:00+00:00,2020-04-08 05:31:00+00:00,0.001981288485223387,0.003292003411962119,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.003292003411962119,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0034520802488437335
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-04-13 00:00:00+00:00,2020-04-13 04:30:00+00:00,2020-04-13 04:31:00+00:00,2020-04-13 05:31:00+00:00,-0.002153316938841021,0.0,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0001600768368816145
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-04-22 00:00:00+00:00,2020-04-22 04:30:00+00:00,2020-04-22 04:31:00+00:00,2020-04-22 05:31:00+00:00,-0.006523473814620262,-0.00045105999862626867,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.00045105999862626867,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0006111368355078831
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-04-23 00:00:00+00:00,2020-04-23 04:30:00+00:00,2020-04-23 04:31:00+00:00,2020-04-23 05:31:00+00:00,0.0008752735788551957,0.003928420591166826,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.003928420591166826,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.00408849742804844
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-04-27 00:00:00+00:00,2020-04-27 04:30:00+00:00,2020-04-27 04:31:00+00:00,2020-04-27 05:31:00+00:00,0.001052742491162717,0.0012615645071011317,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0012615645071011317,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0014216413439827461
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-04-30 00:00:00+00:00,2020-04-30 04:30:00+00:00,2020-04-30 04:31:00+00:00,2020-04-30 05:31:00+00:00,0.0018858046447761678,-0.0012568078738548483,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0012568078738548483,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0010967310369732338
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-05-07 00:00:00+00:00,2020-05-07 04:30:00+00:00,2020-05-07 04:31:00+00:00,2020-05-07 05:31:00+00:00,0.0010625864351193615,-0.0017003192194240402,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0017003192194240402,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0015402423825424257
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-05-11 00:00:00+00:00,2020-05-11 04:30:00+00:00,2020-05-11 04:31:00+00:00,2020-05-11 05:31:00+00:00,-0.0010340193248884466,-0.0016563150784512093,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0016563150784512093,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0018163919153328237
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-05-18 00:00:00+00:00,2020-05-18 04:30:00+00:00,2020-05-18 04:31:00+00:00,2020-05-18 05:31:00+00:00,-0.0014816385396473342,0.0002117522506587255,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0002117522506587255,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,5.1675413777110986e-05
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-05-19 00:00:00+00:00,2020-05-19 04:30:00+00:00,2020-05-19 04:31:00+00:00,2020-05-19 05:31:00+00:00,0.002073399042605617,-0.0010361621484502592,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0010361621484502592,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0008760853115686448
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-05-26 00:00:00+00:00,2020-05-26 04:30:00+00:00,2020-05-26 04:31:00+00:00,2020-05-26 05:31:00+00:00,0.001864705813290346,-0.0006213109861255006,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0006213109861255006,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0004612341492438861
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-05-28 00:00:00+00:00,2020-05-28 04:30:00+00:00,2020-05-28 04:31:00+00:00,2020-05-28 05:31:00+00:00,-0.0029307117480807943,0.0033486845859317382,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0033486845859317382,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0031886077490501236
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-02 00:00:00+00:00,2020-06-02 04:30:00+00:00,2020-06-02 04:31:00+00:00,2020-06-02 05:31:00+00:00,0.0012180269471772087,0.00020281918739040172,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.00020281918739040172,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.00036289602427201623
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-05 00:00:00+00:00,2020-06-05 04:30:00+00:00,2020-06-05 04:31:00+00:00,2020-06-05 05:31:00+00:00,0.0022072849334999756,0.001401822598640634,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.001401822598640634,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0015618994355222485
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-09 00:00:00+00:00,2020-06-09 04:30:00+00:00,2020-06-09 04:31:00+00:00,2020-06-09 05:31:00+00:00,0.0009655306340518033,0.0009645992838214212,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0009645992838214212,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0011246761207030357
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-10 00:00:00+00:00,2020-06-10 04:30:00+00:00,2020-06-10 04:31:00+00:00,2020-06-10 05:31:00+00:00,0.0007662835624004938,0.0015313938674281768,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0015313938674281768,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0016914707043097913
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-11 00:00:00+00:00,2020-06-11 04:30:00+00:00,2020-06-11 04:31:00+00:00,2020-06-11 05:31:00+00:00,-0.003972387707321445,-0.003607713017757197,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.003607713017757197,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0037677898546388117
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-12 00:00:00+00:00,2020-06-12 04:30:00+00:00,2020-06-12 04:31:00+00:00,2020-06-12 05:31:00+00:00,0.0007720517658150738,0.0005786479089031626,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0005786479089031626,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0007387247457847771
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-15 00:00:00+00:00,2020-06-15 04:30:00+00:00,2020-06-15 04:31:00+00:00,2020-06-15 05:31:00+00:00,-0.0011645964049190605,-0.003306431097478635,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.003306431097478635,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0034665079343602495
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-16 00:00:00+00:00,2020-06-16 04:30:00+00:00,2020-06-16 04:31:00+00:00,2020-06-16 05:31:00+00:00,0.0015358037190366103,0.0017259568960006355,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0017259568960006355,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.00188603373288225
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-17 00:00:00+00:00,2020-06-17 04:30:00+00:00,2020-06-17 04:31:00+00:00,2020-06-17 05:31:00+00:00,0.0017579846308978242,-0.0001952171797318103,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0001952171797318103,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,3.514034285019579e-05
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-19 00:00:00+00:00,2020-06-19 04:30:00+00:00,2020-06-19 04:31:00+00:00,2020-06-19 05:31:00+00:00,0.0007673125256580926,0.0009579462366816616,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0009579462366816616,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.001118023073563276
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-06-24 00:00:00+00:00,2020-06-24 04:30:00+00:00,2020-06-24 04:31:00+00:00,2020-06-24 05:31:00+00:00,0.0011295181923769437,-0.0005645996197786163,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0005645996197786163,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.00040452278289700177
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-07-01 00:00:00+00:00,2020-07-01 04:30:00+00:00,2020-07-01 04:31:00+00:00,2020-07-01 05:31:00+00:00,0.0009080178595370914,-0.0030917547589051075,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0030917547589051075,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.002931677922023493
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-07-09 00:00:00+00:00,2020-07-09 04:30:00+00:00,2020-07-09 04:31:00+00:00,2020-07-09 05:31:00+00:00,0.0024526991973292667,-0.00017499343819249447,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.00017499343819249447,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,1.4916601310879958e-05
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-07-13 00:00:00+00:00,2020-07-13 04:30:00+00:00,2020-07-13 04:31:00+00:00,2020-07-13 05:31:00+00:00,-0.001677008610369235,0.0011747924486162908,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0011747924486162908,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0010147156117346764
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-07-20 00:00:00+00:00,2020-07-20 04:30:00+00:00,2020-07-20 04:31:00+00:00,2020-07-20 05:31:00+00:00,0.0008631852068110568,0.0022404145519596685,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0022404145519596685,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.002400491388841283
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-07-22 00:00:00+00:00,2020-07-22 04:30:00+00:00,2020-07-22 04:31:00+00:00,2020-07-22 05:31:00+00:00,-0.0013456688321642485,-0.0008419635085250565,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0008419635085250565,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.001002040345406671
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-07-24 00:00:00+00:00,2020-07-24 04:30:00+00:00,2020-07-24 04:31:00+00:00,2020-07-24 05:31:00+00:00,-0.00552487593196993,-0.0041645036762401055,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0041645036762401055,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.00432458051312172
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-07-28 00:00:00+00:00,2020-07-28 04:30:00+00:00,2020-07-28 04:31:00+00:00,2020-07-28 05:31:00+00:00,-0.00258420335044085,-0.00259134635809688,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.00259134635809688,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0027514231949784945
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-07-31 00:00:00+00:00,2020-07-31 04:30:00+00:00,2020-07-31 04:31:00+00:00,2020-07-31 05:31:00+00:00,0.0017102791923286897,-0.0006837607104004384,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0006837607104004384,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0005236838735188239
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-08-07 00:00:00+00:00,2020-08-07 04:30:00+00:00,2020-08-07 04:31:00+00:00,2020-08-07 05:31:00+00:00,-0.002428448721640386,-0.0005211500161381721,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0005211500161381721,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0006812268530197866
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-08-11 00:00:00+00:00,2020-08-11 04:30:00+00:00,2020-08-11 04:31:00+00:00,2020-08-11 05:31:00+00:00,0.002089501021419693,-0.0008703978267321499,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0008703978267321499,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0007103209898505355
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-08-12 00:00:00+00:00,2020-08-12 04:30:00+00:00,2020-08-12 04:31:00+00:00,2020-08-12 05:31:00+00:00,-0.0014176858656547164,-0.00017735213312430886,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.00017735213312430886,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.00033742897000592337
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-08-19 00:00:00+00:00,2020-08-19 04:30:00+00:00,2020-08-19 04:31:00+00:00,2020-08-19 05:31:00+00:00,-0.0035090686855594466,0.002842098377189073,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.002842098377189073,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.002682021540307458
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-08-26 00:00:00+00:00,2020-08-26 04:30:00+00:00,2020-08-26 04:31:00+00:00,2020-08-26 05:31:00+00:00,0.0015307427089685799,0.0003399048299210783,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0003399048299210783,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0004999816668026927
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-04 00:00:00+00:00,2020-09-04 04:30:00+00:00,2020-09-04 04:31:00+00:00,2020-09-04 05:31:00+00:00,0.002843048992526631,0.0008349336712807354,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0008349336712807354,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0009950105081623498
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-08 00:00:00+00:00,2020-09-08 04:30:00+00:00,2020-09-08 04:31:00+00:00,2020-09-08 05:31:00+00:00,0.0009795919150694665,0.0004895162046023582,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0004895162046023582,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0006495930414839727
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-09 00:00:00+00:00,2020-09-09 04:30:00+00:00,2020-09-09 04:31:00+00:00,2020-09-09 05:31:00+00:00,0.0016490768908659081,0.0,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.0,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0001600768368816145
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-14 00:00:00+00:00,2020-09-14 04:30:00+00:00,2020-09-14 04:31:00+00:00,2020-09-14 05:31:00+00:00,-0.0013089007104298833,-0.0021313230463289035,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0021313230463289035,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.002291399883210518
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-17 00:00:00+00:00,2020-09-17 04:30:00+00:00,2020-09-17 04:31:00+00:00,2020-09-17 05:31:00+00:00,0.0024840618884165444,0.000496154810475824,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.000496154810475824,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0006562316473574384
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-23 00:00:00+00:00,2020-09-23 04:30:00+00:00,2020-09-23 04:31:00+00:00,2020-09-23 05:31:00+00:00,-0.0024660924951935836,-0.0026363501840702686,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0026363501840702686,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0027964270209518832
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-24 00:00:00+00:00,2020-09-24 04:30:00+00:00,2020-09-24 04:31:00+00:00,2020-09-24 05:31:00+00:00,-0.002363269162032555,-0.0015232295405216423,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0015232295405216423,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0016833063774032567
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-28 00:00:00+00:00,2020-09-28 04:30:00+00:00,2020-09-28 04:31:00+00:00,2020-09-28 05:31:00+00:00,0.0010051935843871096,-0.00033506450305087476,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.00033506450305087476,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.00017498766616926025
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-09-30 00:00:00+00:00,2020-09-30 04:30:00+00:00,2020-09-30 04:31:00+00:00,2020-09-30 05:31:00+00:00,-0.0016722411923622005,-0.00016729401962889412,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.00016729401962889412,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.00032737085651050863
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-10-05 00:00:00+00:00,2020-10-05 04:30:00+00:00,2020-10-05 04:31:00+00:00,2020-10-05 05:31:00+00:00,-0.0015157897639097584,-0.000674081589393527,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.000674081589393527,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0008341584262751415
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-10-06 00:00:00+00:00,2020-10-06 04:30:00+00:00,2020-10-06 04:31:00+00:00,2020-10-06 05:31:00+00:00,-0.0015157897639097584,-0.002531860581128642,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.002531860581128642,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0026919374180102568
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-10-07 00:00:00+00:00,2020-10-07 04:30:00+00:00,2020-10-07 04:31:00+00:00,2020-10-07 05:31:00+00:00,-0.0013610073553749213,0.002721552964075169,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.002721552964075169,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0025614761271935543
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-10-09 00:00:00+00:00,2020-10-09 04:30:00+00:00,2020-10-09 04:31:00+00:00,2020-10-09 05:31:00+00:00,-0.0014656789530429482,0.0017910938599172699,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,0.0017910938599172699,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0016310170230356554
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-10-15 00:00:00+00:00,2020-10-15 04:30:00+00:00,2020-10-15 04:31:00+00:00,2020-10-15 05:31:00+00:00,0.0008205465299975234,-0.0004921663621617611,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.0004921663621617611,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0003320895252801466
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-10-19 00:00:00+00:00,2020-10-19 04:30:00+00:00,2020-10-19 04:31:00+00:00,2020-10-19 05:31:00+00:00,0.000976721549241999,-0.000976880572638672,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,0.000976880572638672,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,0.0008168037357570576
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-10-21 00:00:00+00:00,2020-10-21 04:30:00+00:00,2020-10-21 04:31:00+00:00,2020-10-21 05:31:00+00:00,0.000947867369545996,0.00047374655445842073,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,-1,-0.00047374655445842073,0.0,0.0,-1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.0006338233913400352
hg_0430_s60_h60,individual,HG,04:30,60,60,2020-10-30 00:00:00+00:00,2020-10-30 04:30:00+00:00,2020-10-30 04:31:00+00:00,2020-10-30 05:31:00+00:00,-0.001137379276077377,-0.0024420036555519165,0.0001600768368816145,1.0,2.0,60,-0.0010321460625787758,0.0007259528449489405,1,-0.0024420036555519165,0.0,0.0,1.0,0.0,0.0,hg_core_tailq0p2_costx1p0,1.0,0.0001600768368816145,-0.002602080492433531
